Image_Path,Classes
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1410-IMAGE.1.jpg,"['bow-tie', 'watch', 'bracelet', 'bracelet', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2680-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2561-IMAGE.1.jpg,"['necktie', 'cowboy_hat', 'sandal_(type_of_shoe)']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2069-IMAGE.1.jpg,"['dress', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2505-IMAGE.1.jpg,"['dress', 'necktie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2696-IMAGE.1.jpg,"['skirt', 'boot', 'dress', 'boot']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2622-IMAGE.1.jpg,['necklace']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1343-IMAGE.1.jpg,"['dress', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2200-IMAGE.2.jpg,"['earring', 'bracelet', 'bracelet', 'earring']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1219-IMAGE.1.jpg,"['necktie', 'button', 'button', 'button', 'bow-tie', 'boot']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2715-IMAGE.1.jpg,"['sock', 'skirt', 'sock', 'skirt', 'shoe', 'hat', 'shoe', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2216-IMAGE.1.jpg,"['boot', 'hat', 'glove']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2542-IMAGE.1.jpg,"['dress', 'awning', 'necktie', 'handbag', 'trousers', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1057-IMAGE.1.jpg,['bow-tie']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2286-IMAGE.1.jpg,"['glove', 'hat', 'wheel', 'trash_can', 'chandelier']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2075-IMAGE.2.jpg,"['dress', 'dress', 'earring']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2729-IMAGE.1.jpg,['jacket']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2375-IMAGE.1.jpg,"['dress', 'dress', 'bracelet', 'ring', 'dress', 'dress', 'skirt', 'watch', 'ring', 'necklace']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2727-IMAGE.1.jpg,"['button', 'button', 'button', 'button', 'button', 'button', 'button', 'button', 'button', 'belt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1248-IMAGE.1.jpg,"['dress', 'sweater', 'shoe', 'skirt', 'button', 'button', 'button', 'belt', 'bracelet']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2781-IMAGE.1.jpg,"['horse', 'dress_hat', 'hat', 'ski']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1328-IMAGE.1.jpg,"['hat', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2144-IMAGE.1.jpg,"['boot', 'scarf', 'boot', 'dress', 'sandal_(type_of_shoe)', 'headscarf', 'beanie', 'hat', 'sandal_(type_of_shoe)', 'scarf']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1435-IMAGE.1.jpg,"['handbag', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1212-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1191-IMAGE.1.jpg,"['button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2589-IMAGE.1.jpg,"['dress', 'dress', 'dress', 'scarf', 'scarf', 'button', 'button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1143-IMAGE.1.jpg,"['boot', 'boot', 'walking_cane', 'spectacles']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2590-IMAGE.1.jpg,"['baseball_cap', 'baby']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2754-IMAGE.1.jpg,"['button', 'dress', 'flower_arrangement']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2387-IMAGE.1.jpg,"['earring', 'dress', 'necklace', 'scarf', 'sweater']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1351-IMAGE.1.jpg,"['dress', 'bicycle', 'pole']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1428-IMAGE.1.jpg,['bow_(decorative_ribbons)']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2107-IMAGE.1.jpg,"['barrel', 'horse', 'barrel', 'shoe']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2243-IMAGE.1.jpg,"['bow-tie', 'bow-tie', 'dress_hat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2344-IMAGE.1.jpg,"['button', 'bottle', 'bottle', 'bottle', 'bottle', 'wine_bottle', 'button', 'can', 'bottle']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1162-IMAGE.1.jpg,['dress']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2730-IMAGE.1.jpg,['bird']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2289-IMAGE.1.jpg,"['tablecloth', 'chandelier', 'chair', 'spectacles', 'cake', 'dress', 'dress', 'headband', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1416-IMAGE.1.jpg,"['necklace', 'bow_(decorative_ribbons)', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2279-IMAGE.1.jpg,"['trousers', 'glove', 'sweater', 'glove', 'knee_pad']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2608-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1444-IMAGE.1.jpg,"['dress', 'skirt', 'manhole']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2355-IMAGE.1.jpg,['bed']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2450-IMAGE.1.jpg,"['skirt', 'dress', 'coat', 'skirt', 'coat', 'skirt', 'boot', 'skirt', 'boot', 'boot', 'dress', 'hat', 'boot', 'hat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1188-IMAGE.1.jpg,['earring']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2460-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2688-IMAGE.1.jpg,"['dress', 'dress', 'skirt', 'boot', 'scarf', 'dog', 'hat', 'dress', 'boot', 'trousers', 'dress', 'coat', 'coat', 'boot', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2481-IMAGE.1.jpg,"['dress', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1253-IMAGE.1.jpg,"['button', 'button', 'button', 'bridal_gown', 'button', 'button', 'bridal_gown', 'button', 'veil']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2639-IMAGE.1.jpg,"['crown', 'skirt', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2539-IMAGE.1.jpg,"['shoe', 'bench', 'necklace', 'trousers']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2457-IMAGE.1.jpg,"['horse', 'horse', 'hat', 'horse', 'horse', 'horse', 'coat', 'hat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2040-IMAGE.1.jpg,"['dress', 'dress', 'boot', 'belt', 'scarf', 'belt', 'boot', 'skirt', 'hat', 'skirt', 'sweater']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2163-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2618-IMAGE.1.jpg,"['scarf', 'chair', 'dress', 'bow-tie', 'sweater', 'tablecloth', 'apron', 'chair']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2129-IMAGE.1.jpg,"['horse', 'boot', 'strap', 'dress', 'boot']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2465-IMAGE.1.jpg,"['dress', 'baby', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1066-IMAGE.1.jpg,"['skirt', 'earring', 'shoe', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2723-IMAGE.1.jpg,"['bow-tie', 'ring', 'bracelet', 'sweater', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1183-IMAGE.1.jpg,['dress']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2704-IMAGE.1.jpg,['hat']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2582-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2086-IMAGE.1.jpg,"['basket', 'statue_(sculpture)', 'coconut', 'trousers', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2560-IMAGE.1.jpg,['tapestry']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2678-IMAGE.1.jpg,"['dress', 'skirt', 'dress', 'briefcase', 'dress', 'skirt', 'hat', 'tank_top_(clothing)', 'hat', 'suitcase', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2604-IMAGE.1.jpg,['painting']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2712-IMAGE.1.jpg,['umbrella']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2071-IMAGE.1.jpg,"['earring', 'dress', 'trousers', 'scarf']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2126-IMAGE.1.jpg,"['hat', 'trousers']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2061-IMAGE.1.jpg,"['boot', 'chair', 'skirt', 'dress', 'chair', 'banner']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1547-IMAGE.1.jpg,"['tarp', 'horse', 'horse', 'coat', 'umbrella', 'umbrella', 'coat', 'coat', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2153-IMAGE.1.jpg,['dress']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2441-IMAGE.1.jpg,"['awning', 'pole']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1213-IMAGE.1.jpg,"['dress', 'dress', 'skirt', 'boot', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2764-IMAGE.1.jpg,['cow']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2731-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1221-IMAGE.1.jpg,"['button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2240-IMAGE.1.jpg,"['sweater', 'beanie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2710-IMAGE.1.jpg,"['horse', 'surfboard', 'sock', 'boot']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2716-IMAGE.1.jpg,['sock']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2018-IMAGE.1.jpg,"['boot', 'clock', 'boot', 'short_pants', 'backpack', 'coat', 'hat', 'skirt', 'boot', 'hat', 'boot', 'awning', 'backpack', 'pole', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2132-IMAGE.1.jpg,"['necktie', 'backpack', 'dress', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2208-IMAGE.1.jpg,"['clock', 'baby', 'trousers', 'trousers']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1361-IMAGE.1.jpg,"['baseball_bat', 'baseball_bat', 'baseball_bat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2361-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2605-IMAGE.1.jpg,"['bow_(decorative_ribbons)', 'bamboo']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2395-IMAGE.1.jpg,"['dress', 'dress', 'bow_(decorative_ribbons)']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1093-IMAGE.1.jpg,"['button', 'boot', 'button', 'button', 'shoe', 'necktie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2400-IMAGE.1.jpg,"['dress', 'button', 'button', 'button', 'button', 'dress', 'button', 'ring', 'button', 'button', 'button', 'button', 'button', 'necklace', 'ring', 'ring', 'button', 'button', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2157-IMAGE.1.jpg,"['mirror', 'necklace']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2068-IMAGE.1.jpg,"['dress', 'hat', 'sweater']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1163-IMAGE.1.jpg,"['dress', 'wig', 'bow_(decorative_ribbons)']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2523-IMAGE.1.jpg,"['awning', 'signboard', 'dress', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2244-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2473-IMAGE.1.jpg,"['hat', 'jacket']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1152-IMAGE.1.jpg,"['dress', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2293-IMAGE.1.jpg,"['button', 'button', 'button', 'button', 'button', 'button', 'button', 'button', 'blanket', 'hat', 'button', 'dress', 'button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1330-IMAGE.1.jpg,"['hat', 'boot', 'pole', 'sweater']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1181-IMAGE.1.jpg,['necklace']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2417-IMAGE.1.jpg,"['hat', 'trousers', 'shoe', 'dress', 'umbrella']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2144-IMAGE.19.jpg,"['earring', 'necklace']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1381-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2358-IMAGE.1.jpg,['scarf']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2256-IMAGE.1.jpg,"['necktie', 'coat', 'hat', 'hat', 'coat', 'zebra']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1079-IMAGE.1.jpg,"['button', 'necktie', 'button', 'button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2109-IMAGE.1.jpg,"['hat', 'curtain']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1211-IMAGE.1.jpg,"['coat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2333-IMAGE.1.jpg,"['button', 'button', 'flower_arrangement', 'button', 'dress', 'dress', 'bracelet', 'dress', 'bracelet']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1076-IMAGE.1.jpg,"['boot', 'boot', 'necklace', 'boot', 'sweater', 'knee_pad', 'lanyard']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2414-IMAGE.1.jpg,"['handbag', 'sandal_(type_of_shoe)', 'sandal_(type_of_shoe)', 'sandal_(type_of_shoe)', 'pole', 'sandal_(type_of_shoe)', 'sandal_(type_of_shoe)']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1335-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2080-IMAGE.1.jpg,"['chandelier', 'chandelier', 'chandelier', 'chair', 'necktie', 'piano']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2677-IMAGE.1.jpg,['curtain']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1450-IMAGE.1.jpg,['tray']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2447-IMAGE.1.jpg,"['necktie', 'boot', 'hat', 'skirt', 'hat', 'hat', 'hat', 'hat', 'dress', 'trousers', 'scarf']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2420-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2431-IMAGE.1.jpg,"['horse', 'horse', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2485-IMAGE.1.jpg,['dress']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2657-IMAGE.1.jpg,"['dress', 'dress', 'dress', 'coat', 'coat', 'boot', 'signboard', 'coat', 'dress', 'dress', 'skirt', 'umbrella', 'hat', 'skirt', 'dress', 'hat', 'coat', 'dress', 'coat', 'coat', 'skirt', 'coat', 'skirt', 'hat', 'dress', 'coat', 'skirt', 'hat', 'dress', 'skirt', 'dress', 'dress', 'coat', 'coat', 'hat', 'coat', 'coat', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2703-IMAGE.1.jpg,"['curtain', 'wagon_wheel']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1206-IMAGE.1.jpg,"['button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1471-IMAGE.1.jpg,"['dress', 'mirror']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2019-IMAGE.1.jpg,"['hat', 'dress', 'sweater', 'hat', 'sweater', 'hat', 'sweater', 'trousers', 'beanie', 'sweater', 'hat', 'hat', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1299-IMAGE.1.jpg,['sweater']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2128-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1519-IMAGE.1.jpg,['bracelet']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2030-IMAGE.1.jpg,"['umbrella', 'basket', 'umbrella', 'dress', 'umbrella', 'umbrella', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2368-IMAGE.1.jpg,"['flowerpot', 'bucket', 'bucket', 'dress', 'bracelet', 'barrel', 'necklace']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1150-IMAGE.1.jpg,"['dress', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2699-IMAGE.1.jpg,"['dress', 'button', 'dress', 'button', 'hat', 'scarf', 'hat', 'button', 'skirt', 'hat', 'hat', 'button', 'boot', 'dress', 'necktie', 'button', 'button', 'button', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2064-IMAGE.1.jpg,"['dress', 'glove']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2174-IMAGE.1.jpg,"['dress', 'shoe', 'earring', 'hat', 'sweater', 'shoe', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1492-IMAGE.1.jpg,"['sock', 'spectacles']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2464-IMAGE.1.jpg,"['ladder', 'cow', 'hat', 'traffic_light']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2144-IMAGE.12.jpg,"['headscarf', 'necktie']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1481-IMAGE.1.jpg,['bathrobe']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1141-IMAGE.1.jpg,"['blanket', 'button', 'pole', 'earring', 'bed']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2075-IMAGE.4.jpg,['sock']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1214-IMAGE.1.jpg,"['button', 'button', 'button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2231-IMAGE.1.jpg,['bow-tie']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1179-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1224-IMAGE.1.jpg,"['dress', 'cowboy_hat', 'hat', 'cowboy_hat', 'dress', 'dress', 'cowboy_hat', 'dress', 'dress', 'boot', 'hat', 'hat', 'coat', 'hat', 'boot', 'dress', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1220-IMAGE.1.jpg,"['button', 'handkerchief', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1433-IMAGE.1.jpg,['coat']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2435-IMAGE.1.jpg,"['dress', 'sandal_(type_of_shoe)', 'dress', 'coat', 'coat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2394-IMAGE.1.jpg,"['skirt', 'scarf', 'dress', 'ring', 'bracelet', 'ring', 'necklace', 'coat', 'skirt', 'dress', 'scarf']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1412-IMAGE.1.jpg,"['button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2144-IMAGE.5.jpg,"['boot', 'boot', 'boot', 'boot', 'boot', 'boot', 'sweater', 'sweater', 'sweater', 'glove', 'necktie', 'scarf', 'hat', 'sweater', 'sweater', 'skirt', 'sweater']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2248-IMAGE.1.jpg,"['dress', 'boot', 'tennis_racket']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2516-IMAGE.1.jpg,"['dress', 'dress', 'dress', 'dress', 'earring', 'sandal_(type_of_shoe)', 'boot', 'sandal_(type_of_shoe)', 'dress', 'skirt', 'umbrella', 'coat', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2376-IMAGE.1.jpg,"['veil', 'dress', 'crown']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2184-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1168-IMAGE.1.jpg,"['nightshirt', 'boot', 'headboard', 'pajamas']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2131-IMAGE.1.jpg,"['dress', 'dress', 'necklace', 'elephant', 'sweater', 'umbrella', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2439-IMAGE.1.jpg,"['skirt', 'hat', 'dress', 'coat', 'dress', 'trousers']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2579-IMAGE.1.jpg,"['dress', 'sock', 'dress', 'pole', 'coat', 'sandal_(type_of_shoe)', 'umbrella', 'coat', 'suitcase', 'sandal_(type_of_shoe)', 'umbrella', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1086-IMAGE.1.jpg,"['skirt', 'boot', 'skirt', 'boot', 'boot', 'dress', 'dress', 'boot', 'belt', 'skirt']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2425-IMAGE.1.jpg,['statue_(sculpture)']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2281-IMAGE.1.jpg,['glove']
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2160-IMAGE.1.jpg,"['glove', 'skirt', 'watch']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1415-IMAGE.1.jpg,"['dress', 'glove', 'hat', 'bandanna', 'hat']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2633-IMAGE.1.jpg,[]
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2060-IMAGE.1.jpg,"['cow', 'pole']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1276-IMAGE.1.jpg,"['skirt', 'dress', 'strap']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2357-IMAGE.1.jpg,"['flower_arrangement', 'flower_arrangement', 'dress']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.1323-IMAGE.1.jpg,"['button', 'button']"
/home/suzana/Dokumente/uni/0_MA/MA/data/datasets/keywords/500/other/vase.2227-IMAGE.1.jpg,"['dress', 'skirt', 'dress', 'tennis_racket', 'skirt', 'necktie']"
